customer_id,customer_city,signup_date
2911,Amman,2023-11-20
2912,Amman,2023-11-04
2913,Aqaba,2024-07-29
2914,Mafraq,2023-02-18
2915,Amman,2023-04-12
2916,Zarqa,2023-03-03
2917,Aqaba,2023-09-18
2918,Karak,2024-10-06
2919,Irbid,2024-04-05
2920,Amman,2023-09-24
2921,Amman,2024-01-04
2922,Aqaba,2024-07-24
2923,Madaba,2023-12-19
2924,Amman,2024-02-26
2925,Amman,2023-12-26
2926,Salt,2023-07-23
2927,Madaba,2024-08-12
2928,Mafraq,2024-10-26
2929,Aqaba,2023-06-28
2930,Amman,2023-12-30
2931,Zarqa,2024-11-20
2932,Zarqa,2024-05-14
2933,Amman,2023-03-22
2934,Irbid,2024-09-20
2935,Aqaba,2024-04-19
2936,Amman,2023-05-29
2937,Madaba,2024-10-17
2938,Zarqa,2024-03-07
2939,Mafraq,2024-09-19
2940,Amman,2024-02-19
2941,Amman,2023-03-23
2942,Zarqa,2023-12-18
2943,Amman,2023-11-18
2944,Aqaba,2024-10-30
2945,Aqaba,2024-12-28
2946,Amman,2024-09-11
2947,Irbid,2024-02-09
2948,Irbid,2024-03-31
2949,Amman,2024-08-24
2950,Salt,2024-04-06
2951,Madaba,2023-06-21
2952,Aqaba,2023-01-24
2953,Aqaba,2023-08-29
2954,Irbid,2024-12-18
2955,Salt,2023-08-04
2956,Aqaba,2024-02-11
2957,Aqaba,2023-04-08
2958,Karak,2024-04-29
2959,Amman,2023-02-25
2960,Madaba,2024-02-11
2961,Amman,2023-03-27
2962,Amman,2023-09-26
2963,Amman,2023-06-09
2964,Mafraq,2024-11-01
2965,Karak,2023-11-13
2966,Aqaba,2023-09-11
2967,Aqaba,2024-03-29
2968,Zarqa,2023-05-10
2969,Salt,2024-06-23
2970,Irbid,2023-01-30
2971,Amman,2024-11-10
2972,Amman,2023-11-30
2973,Madaba,2024-04-23
2974,Aqaba,2023-10-06
2975,Amman,2024-03-31
2976,Amman,2024-12-15
2977,Madaba,2023-07-01
2978,Amman,2024-09-03
2979,Aqaba,2024-10-08
2980,Mafraq,2024-07-31
2981,Irbid,2024-06-20
2982,Amman,2024-10-16
2983,Aqaba,2023-11-14
2984,Madaba,2024-05-08
2985,Irbid,2023-08-21
2986,Mafraq,2024-03-28
2987,Amman,2024-01-10
2988,Irbid,2023-09-24
2989,Aqaba,2023-11-07
2990,Karak,2023-01-01
2991,Amman,2023-05-20
2992,Madaba,2023-10-21
2993,Irbid,2024-07-01
2994,Amman,2024-12-05
2995,Amman,2024-05-03
2996,Karak,2023-01-10
2997,Amman,2023-10-27
2998,Amman,2023-08-25
2999,Amman,2024-07-15
3000,Karak,2023-07-13
