order_item_id,order_id,product_id,quantity,price,freight_value
15758,9334,156,1,99.5,8.04
15759,9335,187,1,95.65,5.09
15760,9335,51,1,71.14,4.13
15761,9336,232,1,155.86,14.94
15762,9336,211,1,22.6,2.26
15763,9336,45,1,30.04,2.28
15764,9337,159,1,124.76,4.88
15765,9338,200,1,16.92,1.96
15766,9339,10,1,26.93,1.19
15767,9339,48,1,93.17,3.2
15768,9339,194,1,41.9,4.78
15769,9340,147,1,81.1,5.29
15770,9340,118,1,13.3,1.19
15771,9341,23,1,629.48,33.84
15772,9342,109,1,151.47,11.69
15773,9343,195,1,45.11,1.89
15774,9344,106,1,27.76,1.84
15775,9344,243,2,83.89,4.43
15776,9345,63,1,555.18,54.28
15777,9345,35,1,76.68,5.74
15778,9346,20,1,71.62,7.06
15779,9346,215,3,237.45,21.79
15780,9346,176,1,199.66,18.81
15781,9347,158,1,19.01,1.55
15782,9348,183,1,101.22,11.71
15783,9348,160,1,19.67,0.63
15784,9349,173,1,57.93,4.78
15785,9350,187,1,95.65,9.05
15786,9351,199,1,5.9,0.53
15787,9352,117,1,45.11,2.04
15788,9352,33,2,30.54,1.14
15789,9353,119,1,69.61,3.95
15790,9354,21,1,285.75,26.05
15791,9355,25,1,28.3,2.83
15792,9355,189,3,150.51,7.48
15793,9356,109,1,151.47,6.12
15794,9356,68,2,38.67,3.75
15795,9356,197,1,235.87,14.41
15796,9357,44,1,39.31,3.18
15797,9358,32,1,17.9,1.94
15798,9358,119,1,69.61,7.91
15799,9359,150,1,43.62,4.58
15800,9359,148,1,101.97,4.17
15801,9359,25,1,28.3,3.05
15802,9360,217,1,36.43,3.24
15803,9361,27,2,852.23,94.68
15804,9362,8,1,6.03,0.36
15805,9363,80,1,37.9,3.03
15806,9364,247,1,31.51,3.14
15807,9364,124,1,434.69,41.89
15808,9365,190,1,239.32,7.58
15809,9365,44,1,39.31,1.93
15810,9366,229,1,16.22,0.71
15811,9366,181,1,14.39,1.28
15812,9366,163,1,20.16,0.89
15813,9366,37,1,136.42,14.56
15814,9367,132,1,74.95,5.64
15815,9368,183,1,101.22,9.58
15816,9369,105,1,262.49,29.9
15817,9370,137,1,112.97,4.9
15818,9370,209,2,115.41,6.39
15819,9371,120,1,44.88,2.17
15820,9371,205,1,172.47,12.93
15821,9372,98,1,25.53,1.09
15822,9373,232,1,155.86,18.19
15823,9374,219,1,66.09,2.64
15824,9375,21,1,285.75,16.81
15825,9375,207,1,51.95,2.04
15826,9375,241,1,40.34,4.28
15827,9375,137,1,112.97,5.03
15828,9376,212,3,619.34,46.31
15829,9377,59,1,105.0,12.26
15830,9377,142,1,230.98,22.28
15831,9377,105,1,262.49,9.12
15832,9378,52,1,30.53,1.95
15833,9378,161,1,84.35,7.16
15834,9379,49,1,38.8,2.58
15835,9379,230,1,231.23,7.86
15836,9380,14,1,94.71,7.56
15837,9380,132,1,74.95,7.38
15838,9381,202,1,130.75,11.02
15839,9381,250,1,583.02,29.6
15840,9382,81,1,44.98,4.58
15841,9383,34,1,127.18,8.29
15842,9384,131,1,203.22,16.4
15843,9385,195,1,45.11,4.54
15844,9386,181,1,14.39,1.25
15845,9387,189,1,150.51,16.27
15846,9388,88,1,2.59,0.12
15847,9388,134,1,140.62,13.54
15848,9388,4,1,95.98,2.95
15849,9389,57,1,185.85,14.77
15850,9389,180,1,209.32,12.34
15851,9389,6,1,251.86,27.51
15852,9390,15,3,114.86,10.58
15853,9391,123,1,10.31,0.61
15854,9391,113,1,29.13,1.71
15855,9391,207,1,51.95,3.38
15856,9391,30,1,58.74,5.41
15857,9392,235,1,75.26,8.86
15858,9393,31,1,34.65,1.49
15859,9394,138,1,45.06,4.84
15860,9395,150,1,43.62,1.53
15861,9395,163,1,20.16,1.5
15862,9396,248,1,40.02,4.46
15863,9397,14,1,94.71,10.84
15864,9398,137,2,112.97,5.16
15865,9398,36,1,55.53,2.67
15866,9399,93,1,25.75,1.28
15867,9400,229,3,16.22,1.52
15868,9400,211,1,22.6,1.38
15869,9400,105,1,262.49,8.04
15870,9401,124,1,434.69,37.34
15871,9402,110,1,759.15,27.42
15872,9403,7,1,136.48,14.95
15873,9404,136,1,763.13,26.28
15874,9404,40,1,97.22,9.25
15875,9404,157,1,234.71,17.02
15876,9405,41,1,63.66,7.54
15877,9406,50,1,44.06,4.78
15878,9406,222,1,22.72,1.52
15879,9407,47,1,18.06,1.43
15880,9407,156,1,99.5,4.31
15881,9408,220,1,669.86,53.18
15882,9409,188,1,15.44,1.24
15883,9410,58,1,7.39,0.73
15884,9410,74,1,35.45,4.16
15885,9411,46,3,645.92,61.2
15886,9412,122,1,69.41,5.87
15887,9412,73,1,85.1,9.33
15888,9412,60,1,85.87,9.44
15889,9413,36,1,55.53,4.19
15890,9413,151,1,116.4,10.25
15891,9414,139,1,488.45,54.14
15892,9415,158,1,19.01,2.16
15893,9416,143,1,180.32,16.96
15894,9417,82,1,53.33,4.69
15895,9417,81,1,44.98,1.95
15896,9418,120,1,44.88,4.55
15897,9419,48,1,93.17,4.72
15898,9419,242,1,135.54,12.94
15899,9420,86,1,124.98,14.96
15900,9421,137,2,112.97,9.74
15901,9422,248,1,40.02,3.03
15902,9423,213,1,31.81,1.39
15903,9423,176,1,199.66,10.45
15904,9424,205,1,172.47,6.6
15905,9425,221,1,80.15,5.83
15906,9426,235,1,75.26,3.14
15907,9427,174,1,8.1,0.68
15908,9427,110,1,759.15,48.34
15909,9428,188,1,15.44,1.35
15910,9429,24,1,89.79,9.24
15911,9429,27,3,852.23,96.8
15912,9429,41,1,63.66,3.28
15913,9430,13,1,31.08,2.81
15914,9431,95,1,25.87,0.88
15915,9431,147,1,81.1,6.86
15916,9432,191,1,39.7,3.92
15917,9433,205,1,172.47,19.08
15918,9434,132,1,74.95,7.87
15919,9435,197,1,235.87,21.72
15920,9435,8,1,6.03,0.68
15921,9436,3,1,51.08,5.93
15922,9436,42,1,145.78,6.02
15923,9436,67,1,53.0,5.73
15924,9437,176,1,199.66,20.24
15925,9438,123,1,10.31,0.95
15926,9439,142,1,230.98,7.53
15927,9440,217,1,36.43,3.18
15928,9441,102,1,683.61,27.63
15929,9441,220,1,669.86,45.03
15930,9442,98,1,25.53,2.81
15931,9443,248,1,40.02,4.75
15932,9443,115,1,27.12,1.57
15933,9444,12,1,94.84,6.42
15934,9444,105,1,262.49,8.44
15935,9445,248,1,40.02,3.52
15936,9446,105,1,262.49,19.09
15937,9446,81,1,44.98,5.06
15938,9446,250,1,583.02,65.47
15939,9447,19,2,11.93,0.58
15940,9447,186,1,66.12,2.11
15941,9448,222,1,22.72,2.36
15942,9449,151,1,116.4,5.18
15943,9450,200,1,16.92,0.86
15944,9450,104,1,82.65,7.53
15945,9450,24,1,89.79,5.29
15946,9450,59,1,105.0,9.31
15947,9451,37,1,136.42,9.99
15948,9451,6,1,251.86,18.36
15949,9452,188,1,15.44,1.22
15950,9453,104,1,82.65,5.96
15951,9454,246,2,30.72,3.4
15952,9455,232,1,155.86,7.02
15953,9455,137,1,112.97,13.51
15954,9455,241,1,40.34,4.31
15955,9456,242,1,135.54,6.81
15956,9456,150,1,43.62,4.6
15957,9457,213,1,31.81,3.0
15958,9458,8,1,6.03,0.64
15959,9458,178,1,1065.13,111.01
15960,9459,100,1,136.87,9.29
15961,9460,246,1,30.72,3.66
15962,9461,100,1,136.87,15.2
15963,9461,18,1,17.37,0.59
15964,9461,3,3,51.08,4.59
15965,9462,120,1,44.88,3.37
15966,9463,109,1,151.47,9.22
15967,9463,71,1,179.59,19.2
15968,9464,55,1,167.62,19.38
15969,9465,164,1,31.65,1.74
15970,9466,48,1,93.17,9.28
15971,9466,66,1,27.73,1.94
15972,9467,41,1,63.66,6.58
15973,9468,158,1,19.01,1.84
15974,9469,231,2,80.77,4.9
15975,9470,84,1,54.94,4.81
15976,9470,133,3,37.44,1.18
15977,9471,193,1,286.41,26.0
15978,9471,29,1,617.47,67.19
15979,9471,235,1,75.26,3.29
15980,9471,138,2,45.06,3.76
15981,9472,214,1,211.86,24.58
15982,9472,46,1,645.92,62.57
15983,9473,181,1,14.39,1.32
15984,9473,66,2,27.73,3.02
15985,9473,105,1,262.49,21.91
15986,9474,174,1,8.1,0.28
15987,9474,54,1,387.71,37.11
15988,9475,15,1,114.86,13.05
15989,9476,3,1,51.08,5.16
15990,9477,242,2,135.54,5.29
15991,9477,115,3,27.12,0.89
15992,9478,52,3,30.53,3.13
15993,9479,51,1,71.14,3.43
15994,9479,196,1,47.98,1.85
15995,9480,121,1,272.89,29.4
15996,9481,200,1,16.92,0.71
15997,9482,232,1,155.86,15.84
15998,9482,40,1,97.22,11.1
15999,9483,236,1,326.99,11.19
16000,9484,144,1,50.76,2.42
16001,9484,189,1,150.51,15.88
16002,9485,140,1,11.94,0.6
16003,9486,111,1,97.83,7.87
16004,9486,48,1,93.17,10.79
16005,9486,225,1,59.74,3.23
16006,9487,181,1,14.39,0.91
16007,9487,51,1,71.14,6.26
16008,9487,80,2,37.9,4.49
16009,9487,39,1,136.95,10.48
16010,9488,103,3,1102.59,41.12
16011,9488,157,1,234.71,18.9
16012,9489,41,1,63.66,2.95
16013,9490,154,2,53.6,4.07
16014,9491,90,1,11.62,0.59
16015,9491,220,2,669.86,73.84
16016,9491,77,1,170.84,9.41
16017,9492,15,1,114.86,10.16
16018,9492,137,1,112.97,12.84
16019,9493,46,1,645.92,65.11
16020,9494,120,1,44.88,4.81
16021,9495,5,1,88.33,5.58
16022,9495,242,1,135.54,5.05
16023,9495,83,1,9.7,1.14
16024,9495,21,1,285.75,18.01
16025,9496,25,1,28.3,3.06
16026,9497,242,1,135.54,7.6
16027,9497,151,1,116.4,6.11
16028,9498,170,1,527.03,42.48
16029,9498,60,1,85.87,6.53
16030,9498,115,3,27.12,1.16
16031,9499,214,1,211.86,10.56
16032,9499,226,1,134.28,12.16
16033,9499,119,1,69.61,7.77
16034,9499,26,1,16.21,0.79
16035,9500,8,1,6.03,0.51
16036,9501,22,1,412.18,16.31
16037,9502,124,1,434.69,16.59
16038,9503,175,1,16.15,0.98
16039,9503,73,1,85.1,10.02
16040,9503,203,1,67.83,4.89
16041,9503,102,2,683.61,69.28
16042,9504,176,1,199.66,15.08
16043,9504,79,1,47.16,4.55
16044,9505,204,1,103.62,5.1
16045,9506,235,1,75.26,2.4
16046,9506,151,1,116.4,8.88
16047,9506,23,1,629.48,69.61
16048,9507,3,1,51.08,4.1
16049,9508,141,1,483.07,42.88
16050,9509,190,2,239.32,25.63
16051,9510,55,1,167.62,6.87
16052,9510,191,1,39.7,2.55
16053,9510,157,1,234.71,14.41
16054,9511,28,1,164.02,16.95
16055,9512,186,1,66.12,7.39
16056,9512,25,2,28.3,2.96
16057,9513,37,3,136.42,6.66
16058,9514,53,1,270.94,26.77
16059,9515,15,1,114.86,9.75
16060,9516,178,3,1065.13,59.99
16061,9517,245,1,178.52,10.86
16062,9517,46,3,645.92,38.2
16063,9517,75,1,553.99,25.62
16064,9518,192,1,82.67,7.85
16065,9518,228,1,95.03,4.97
16066,9518,125,1,111.51,3.64
16067,9519,209,1,115.41,10.95
16068,9520,156,1,99.5,5.1
16069,9520,159,1,124.76,9.54
16070,9521,67,3,53.0,4.62
16071,9522,30,1,58.74,4.79
16072,9523,66,1,27.73,3.0
16073,9524,83,2,9.7,0.47
16074,9525,77,1,170.84,16.81
16075,9525,31,1,34.65,2.31
16076,9525,32,1,17.9,1.96
16077,9526,170,1,527.03,26.09
16078,9526,139,1,488.45,26.11
16079,9527,7,1,136.48,4.82
16080,9527,161,1,84.35,9.08
16081,9527,157,1,234.71,13.83
16082,9528,143,1,180.32,10.13
16083,9528,24,1,89.79,7.13
16084,9529,153,1,179.31,12.86
16085,9529,170,1,527.03,37.36
16086,9529,34,1,127.18,5.08
16087,9530,36,1,55.53,4.49
16088,9531,56,1,38.8,3.33
16089,9532,184,1,344.95,30.04
16090,9533,76,1,52.37,4.37
16091,9533,40,1,97.22,7.4
16092,9534,131,1,203.22,11.9
16093,9534,79,1,47.16,3.34
16094,9535,209,3,115.41,11.29
16095,9536,46,3,645.92,47.74
16096,9536,73,1,85.1,9.22
16097,9537,139,1,488.45,27.33
16098,9538,120,1,44.88,1.8
16099,9538,180,1,209.32,8.13
16100,9538,48,2,93.17,6.1
16101,9538,77,1,170.84,5.94
16102,9539,4,1,95.98,7.46
16103,9540,22,1,412.18,46.62
16104,9540,81,1,44.98,2.94
16105,9541,189,1,150.51,9.98
16106,9541,67,1,53.0,4.87
16107,9542,104,2,82.65,4.44
16108,9543,92,1,1151.64,85.39
16109,9543,70,1,41.53,2.46
16110,9544,17,1,29.84,1.56
16111,9544,187,1,95.65,3.27
16112,9544,217,1,36.43,4.08
16113,9545,215,1,237.45,20.32
16114,9546,241,1,40.34,4.51
16115,9546,189,1,150.51,12.82
16116,9546,240,2,694.84,75.61
16117,9547,27,1,852.23,53.47
16118,9547,157,1,234.71,20.16
16119,9547,242,1,135.54,13.93
16120,9548,3,1,51.08,4.94
16121,9549,66,1,27.73,1.97
16122,9550,98,1,25.53,2.67
16123,9551,111,1,97.83,3.73
16124,9551,142,1,230.98,15.89
16125,9552,198,1,52.95,2.63
16126,9553,29,1,617.47,54.6
16127,9554,27,1,852.23,87.8
16128,9555,167,1,139.5,6.42
16129,9555,245,1,178.52,17.7
16130,9555,203,1,67.83,4.12
16131,9556,63,1,555.18,55.92
16132,9557,183,3,101.22,3.96
16133,9558,220,1,669.86,67.85
16134,9559,40,1,97.22,10.84
16135,9560,141,1,483.07,16.17
16136,9560,71,1,179.59,12.91
16137,9560,213,3,31.81,2.47
16138,9560,15,1,114.86,13.25
16139,9561,28,1,164.02,13.12
16140,9562,249,1,52.62,3.95
16141,9563,55,1,167.62,18.06
16142,9564,186,1,66.12,4.98
16143,9565,183,1,101.22,6.54
16144,9565,48,1,93.17,6.01
16145,9565,220,1,669.86,78.43
16146,9566,161,1,84.35,5.85
16147,9567,199,1,5.9,0.36
16148,9567,56,1,38.8,3.56
16149,9567,209,1,115.41,11.9
16150,9568,10,1,26.93,2.7
16151,9568,47,2,18.06,1.21
16152,9569,105,1,262.49,14.82
16153,9569,73,1,85.1,7.28
16154,9569,197,2,235.87,12.62
16155,9569,174,1,8.1,0.8
16156,9570,91,1,56.23,6.0
16157,9571,199,1,5.9,0.64
16158,9572,64,1,191.61,15.64
16159,9573,24,1,89.79,10.7
16160,9574,217,1,36.43,3.81
16161,9575,43,1,137.44,14.81
16162,9576,13,3,31.08,0.98
16163,9576,185,1,647.11,66.12
16164,9577,12,1,94.84,8.4
16165,9578,230,1,231.23,23.19
16166,9578,134,1,140.62,11.48
16167,9579,199,1,5.9,0.6
16168,9579,209,1,115.41,10.17
16169,9580,192,1,82.67,2.57
16170,9580,52,1,30.53,2.28
16171,9581,206,1,760.6,72.54
16172,9582,196,1,47.98,2.19
16173,9583,248,1,40.02,2.14
16174,9584,162,1,6.54,0.27
16175,9584,175,1,16.15,1.83
16176,9585,18,1,17.37,0.99
16177,9585,230,1,231.23,24.44
16178,9586,38,1,147.17,9.89
16179,9586,214,1,211.86,8.12
16180,9587,67,1,53.0,3.49
16181,9588,46,1,645.92,66.72
16182,9589,161,1,84.35,4.06
16183,9589,21,1,285.75,27.97
16184,9589,23,1,629.48,28.83
16185,9590,181,1,14.39,0.46
16186,9590,109,1,151.47,12.42
16187,9591,189,1,150.51,5.57
16188,9591,203,1,67.83,4.51
16189,9591,136,1,763.13,40.4
16190,9592,102,1,683.61,30.81
16191,9592,118,1,13.3,0.65
16192,9593,121,1,272.89,24.87
16193,9594,97,1,244.48,23.24
16194,9595,158,1,19.01,0.65
16195,9596,220,1,669.86,61.56
16196,9597,120,1,44.88,4.24
16197,9598,240,1,694.84,52.18
16198,9598,4,1,95.98,10.14
16199,9598,28,2,164.02,6.07
16200,9599,163,1,20.16,1.03
16201,9599,117,1,45.11,4.26
16202,9599,142,1,230.98,22.02
16203,9600,116,1,53.02,4.31
16204,9601,200,1,16.92,0.78
16205,9602,132,1,74.95,7.46
16206,9603,169,1,69.98,4.26
16207,9603,216,1,194.01,8.98
16208,9604,203,1,67.83,8.09
16209,9604,133,3,37.44,4.4
16210,9605,192,1,82.67,7.14
16211,9606,30,1,58.74,3.67
16212,9607,40,1,97.22,3.84
16213,9607,215,1,237.45,26.02
16214,9608,157,1,234.71,14.4
16215,9609,177,1,81.05,8.09
16216,9609,148,2,101.97,5.99
16217,9610,86,1,124.98,13.29
16218,9611,49,1,38.8,4.22
16219,9612,26,1,16.21,1.84
16220,9612,24,1,89.79,9.23
16221,9613,119,3,69.61,8.16
16222,9613,21,1,285.75,25.64
16223,9614,211,1,22.6,2.09
16224,9614,63,1,555.18,59.39
16225,9614,80,1,37.9,2.52
16226,9614,124,1,434.69,24.75
16227,9615,88,1,2.59,0.3
16228,9616,134,1,140.62,11.81
16229,9617,229,1,16.22,1.33
16230,9617,234,1,17.93,1.73
16231,9618,29,1,617.47,22.5
16232,9619,214,1,211.86,8.19
16233,9620,206,1,760.6,51.84
16234,9620,40,1,97.22,11.28
16235,9621,232,1,155.86,11.23
16236,9622,205,1,172.47,6.73
16237,9622,67,1,53.0,4.66
16238,9623,43,1,137.44,8.28
16239,9624,164,1,31.65,1.17
16240,9624,166,1,30.99,2.86
16241,9624,243,1,83.89,7.76
16242,9625,245,1,178.52,21.26
16243,9625,119,1,69.61,5.71
16244,9625,225,1,59.74,5.24
16245,9626,79,1,47.16,4.65
16246,9626,118,1,13.3,0.99
16247,9626,249,1,52.62,2.68
16248,9627,167,1,139.5,7.36
16249,9627,67,1,53.0,2.02
16250,9627,155,1,18.82,1.7
16251,9628,133,1,37.44,2.53
16252,9628,34,1,127.18,11.67
16253,9629,151,1,116.4,6.64
16254,9630,61,1,30.27,2.99
16255,9630,198,1,52.95,6.08
16256,9631,219,1,66.09,7.16
16257,9631,8,1,6.03,0.48
16258,9632,30,1,58.74,3.75
16259,9632,70,1,41.53,3.85
16260,9633,23,1,629.48,46.41
16261,9634,77,1,170.84,18.92
16262,9635,120,2,44.88,2.49
16263,9636,163,1,20.16,1.0
16264,9636,73,1,85.1,7.93
16265,9637,37,1,136.42,14.93
16266,9638,77,1,170.84,9.43
16267,9638,73,1,85.1,3.7
16268,9639,53,1,270.94,14.29
16269,9639,147,1,81.1,5.89
16270,9640,121,1,272.89,14.91
16271,9641,210,1,56.9,1.9
16272,9642,113,1,29.13,2.24
16273,9643,183,1,101.22,4.95
16274,9643,196,2,47.98,1.68
16275,9644,81,1,44.98,1.82
16276,9645,242,1,135.54,12.83
16277,9646,168,1,9.01,1.02
16278,9646,217,1,36.43,4.08
16279,9647,194,1,41.9,1.75
16280,9648,237,1,10.34,0.44
16281,9648,98,1,25.53,2.52
16282,9649,248,1,40.02,3.61
16283,9650,47,1,18.06,2.16
16284,9650,77,1,170.84,11.42
16285,9650,57,1,185.85,5.84
16286,9650,117,1,45.11,2.02
16287,9651,4,1,95.98,6.42
16288,9651,11,1,685.7,51.66
16289,9651,73,1,85.1,3.99
16290,9652,45,1,30.04,1.9
16291,9653,137,1,112.97,10.83
16292,9654,139,1,488.45,46.33
16293,9654,192,1,82.67,3.37
16294,9655,36,1,55.53,4.03
16295,9655,238,1,115.34,7.87
16296,9655,145,1,366.49,42.98
16297,9656,167,2,139.5,13.95
16298,9656,166,1,30.99,1.94
16299,9656,59,1,105.0,6.85
16300,9657,225,1,59.74,6.31
16301,9657,24,1,89.79,10.71
16302,9658,2,1,120.72,12.14
16303,9658,33,1,30.54,1.35
16304,9658,231,1,80.77,3.33
16305,9659,190,1,239.32,15.75
16306,9660,75,1,553.99,52.37
16307,9660,77,1,170.84,15.66
16308,9661,135,1,212.24,7.76
16309,9662,102,1,683.61,59.39
16310,9663,122,1,69.41,3.77
16311,9663,87,1,391.01,41.68
16312,9663,229,1,16.22,1.29
16313,9663,95,1,25.87,2.34
16314,9664,115,1,27.12,1.79
16315,9665,233,2,339.7,11.51
16316,9665,46,1,645.92,48.52
16317,9665,98,1,25.53,1.51
16318,9666,207,1,51.95,5.56
16319,9667,109,1,151.47,12.37
16320,9667,245,1,178.52,10.27
16321,9668,191,1,39.7,3.08
16322,9668,194,1,41.9,4.88
16323,9669,78,1,180.73,18.97
16324,9670,46,1,645.92,42.38
16325,9670,217,1,36.43,1.57
16326,9671,201,1,68.19,4.29
16327,9672,191,3,39.7,3.62
16328,9673,225,2,59.74,5.11
16329,9674,47,1,18.06,1.35
16330,9674,104,1,82.65,2.86
16331,9674,64,1,191.61,22.23
16332,9675,38,1,147.17,4.68
16333,9676,205,1,172.47,19.97
16334,9676,224,3,6.63,0.67
16335,9676,148,1,101.97,7.33
16336,9677,243,1,83.89,6.88
16337,9678,141,1,483.07,45.16
16338,9679,199,1,5.9,0.23
16339,9679,16,1,90.17,4.53
16340,9680,177,1,81.05,3.45
16341,9680,228,1,95.03,5.91
16342,9680,169,1,69.98,6.87
16343,9680,30,1,58.74,4.45
16344,9681,182,1,19.48,1.91
16345,9682,188,1,15.44,0.65
16346,9683,217,3,36.43,3.53
16347,9683,100,1,136.87,13.5
16348,9684,74,1,35.45,2.05
16349,9684,25,1,28.3,3.19
16350,9685,82,1,53.33,3.03
16351,9685,154,1,53.6,3.57
16352,9686,77,1,170.84,15.75
16353,9687,62,1,19.26,2.1
16354,9687,67,2,53.0,3.95
16355,9688,230,1,231.23,19.02
16356,9689,186,1,66.12,7.58
16357,9690,37,3,136.42,7.82
16358,9691,67,1,53.0,2.5
16359,9692,204,1,103.62,5.38
16360,9692,3,1,51.08,2.35
16361,9693,123,1,10.31,0.59
16362,9694,46,1,645.92,51.69
16363,9695,91,1,56.23,2.7
16364,9696,237,1,10.34,0.39
16365,9697,161,1,84.35,9.46
16366,9697,165,1,6.2,0.48
16367,9698,99,1,14.4,1.0
16368,9698,111,1,97.83,6.31
16369,9699,43,1,137.44,7.12
16370,9699,91,3,56.23,5.55
16371,9699,88,1,2.59,0.11
16372,9700,53,1,270.94,20.5
16373,9701,228,1,95.03,8.49
16374,9701,248,1,40.02,1.21
16375,9702,44,2,39.31,2.53
16376,9703,175,2,16.15,1.51
16377,9703,56,1,38.8,2.83
16378,9703,46,1,645.92,67.15
16379,9704,192,1,82.67,8.43
16380,9704,228,1,95.03,6.8
16381,9705,177,1,81.05,8.14
16382,9706,202,1,130.75,13.0
16383,9706,16,1,90.17,6.83
16384,9707,76,1,52.37,5.22
16385,9708,235,1,75.26,5.18
16386,9708,129,1,858.28,74.16
16387,9709,32,1,17.9,1.86
16388,9710,164,1,31.65,2.35
16389,9710,46,1,645.92,34.24
16390,9710,18,1,17.37,1.9
16391,9710,113,2,29.13,2.74
16392,9711,212,1,619.34,32.35
16393,9712,163,1,20.16,1.54
16394,9713,69,1,33.1,1.05
16395,9714,84,1,54.94,2.9
16396,9715,75,1,553.99,34.5
16397,9716,250,1,583.02,56.15
16398,9717,245,1,178.52,17.56
16399,9718,5,1,88.33,7.1
16400,9718,55,1,167.62,5.74
16401,9719,137,1,112.97,9.48
16402,9719,82,1,53.33,2.9
16403,9719,37,1,136.42,9.44
16404,9720,98,3,25.53,1.1
16405,9721,116,1,53.02,3.38
16406,9722,40,1,97.22,6.45
16407,9722,97,1,244.48,12.75
16408,9723,77,1,170.84,9.82
16409,9723,122,1,69.41,7.7
16410,9723,228,2,95.03,10.49
16411,9724,165,1,6.2,0.31
16412,9724,122,1,69.41,7.33
16413,9724,57,1,185.85,15.89
16414,9725,78,1,180.73,12.94
16415,9726,169,1,69.98,5.2
16416,9726,105,1,262.49,25.07
16417,9727,100,1,136.87,6.28
16418,9728,5,1,88.33,6.7
16419,9729,224,1,6.63,0.6
16420,9730,59,1,105.0,7.92
16421,9731,121,1,272.89,15.05
16422,9732,160,1,19.67,1.38
16423,9732,154,1,53.6,4.34
16424,9732,16,1,90.17,9.55
16425,9733,64,2,191.61,11.12
16426,9733,104,1,82.65,8.83
16427,9734,170,1,527.03,55.98
16428,9735,82,3,53.33,5.98
16429,9735,189,1,150.51,12.09
16430,9735,147,1,81.1,5.88
16431,9735,245,1,178.52,21.17
16432,9736,246,1,30.72,2.31
16433,9737,201,1,68.19,7.27
16434,9738,6,1,251.86,28.32
16435,9739,207,1,51.95,3.52
16436,9740,205,1,172.47,5.57
16437,9740,107,1,87.92,4.72
16438,9740,26,1,16.21,1.0
16439,9741,190,1,239.32,16.25
16440,9742,179,1,246.47,9.91
16441,9743,133,2,37.44,4.11
16442,9743,87,1,391.01,17.04
16443,9743,235,1,75.26,3.88
16444,9744,68,1,38.67,2.45
16445,9745,220,1,669.86,69.07
16446,9745,248,1,40.02,3.15
16447,9746,142,1,230.98,13.74
16448,9747,215,1,237.45,10.6
16449,9748,188,1,15.44,1.57
16450,9749,144,1,50.76,5.36
16451,9749,140,1,11.94,1.36
16452,9749,166,1,30.99,1.31
16453,9750,180,1,209.32,7.36
16454,9750,133,1,37.44,3.91
16455,9751,65,1,165.64,10.65
16456,9751,222,1,22.72,1.51
16457,9752,119,1,69.61,2.37
16458,9753,111,1,97.83,4.79
16459,9753,37,1,136.42,11.95
16460,9754,234,1,17.93,1.55
16461,9754,161,1,84.35,4.4
16462,9754,194,1,41.9,1.84
16463,9755,5,1,88.33,3.53
16464,9755,210,1,56.9,3.82
16465,9755,50,1,44.06,4.29
16466,9756,244,1,84.79,8.79
16467,9757,56,1,38.8,4.23
16468,9758,93,1,25.75,1.69
16469,9759,84,1,54.94,4.92
16470,9760,175,1,16.15,0.64
16471,9761,40,1,97.22,8.83
16472,9761,84,1,54.94,4.38
16473,9762,122,1,69.41,6.96
16474,9762,66,1,27.73,1.62
16475,9762,211,1,22.6,1.81
16476,9762,144,1,50.76,2.54
16477,9763,27,1,852.23,90.64
16478,9764,157,1,234.71,11.2
16479,9765,153,1,179.31,9.14
16480,9766,54,1,387.71,37.7
16481,9767,108,1,3.52,0.34
16482,9768,21,1,285.75,18.83
16483,9768,142,1,230.98,20.34
16484,9768,15,1,114.86,12.69
16485,9769,82,1,53.33,1.88
16486,9769,64,1,191.61,13.31
16487,9770,132,1,74.95,2.43
16488,9771,213,1,31.81,1.41
16489,9772,183,1,101.22,9.86
16490,9772,107,1,87.92,6.37
16491,9772,69,1,33.1,1.04
16492,9772,27,1,852.23,47.99
16493,9773,192,1,82.67,6.93
16494,9773,64,3,191.61,18.35
16495,9773,228,1,95.03,8.84
16496,9774,116,1,53.02,2.12
16497,9774,66,1,27.73,2.3
16498,9775,37,1,136.42,8.95
16499,9776,101,1,8.28,0.6
16500,9776,153,1,179.31,19.5
16501,9776,150,1,43.62,3.87
16502,9776,38,1,147.17,8.58
16503,9777,3,1,51.08,2.76
16504,9778,38,1,147.17,15.37
16505,9779,146,2,98.43,8.87
16506,9780,22,1,412.18,26.23
16507,9781,108,1,3.52,0.36
16508,9782,193,1,286.41,30.88
16509,9782,57,1,185.85,11.3
16510,9782,202,1,130.75,8.91
16511,9783,190,1,239.32,10.0
16512,9783,120,1,44.88,1.67
16513,9784,121,3,272.89,24.12
16514,9784,48,1,93.17,3.84
16515,9784,33,1,30.54,3.09
16516,9785,197,1,235.87,11.65
16517,9785,158,1,19.01,2.1
16518,9785,63,1,555.18,36.36
16519,9786,77,3,170.84,12.8
16520,9787,80,1,37.9,2.92
16521,9787,32,1,17.9,1.63
16522,9787,139,1,488.45,31.51
16523,9788,95,1,25.87,1.03
16524,9789,184,1,344.95,40.48
16525,9789,176,1,199.66,10.77
16526,9789,131,1,203.22,16.72
16527,9790,235,1,75.26,6.44
16528,9790,225,1,59.74,5.94
16529,9790,184,1,344.95,36.37
16530,9791,87,1,391.01,22.85
16531,9792,20,1,71.62,4.81
16532,9792,44,1,39.31,1.72
16533,9792,72,1,112.92,3.74
